Uniprot_Accession,Gene_Name,Classification,Confidence_Level,Similarity_Score,SMILES
O00329,PIK3CD,inhibitor,2,0.4374,ClC1=CC=CC2=C1C(C(NC3CCOCC3)=O)=NC([C@@H](NC4=NC=NC5=C4NC=N5)C)=C2
Q6RVA0,MDR1,inhibitor,2,0.4372,O=C(CCCCCCC[C@@]1(O)C)N[C@](C(O[C@@]([H])([C@@]([H])(C)C[C@@]1(C)[H])[C@@]([H])(C)CC)=O)(C(C)C)[H]
O14965,AURKA,inhibitor,1,0.4371,ClC1=CC=CC(N2CC[NH+](CC#N)CC2)=C1
Q9NPI1,BRD7,inhibitor,3,0.4364,CN1C=C(C=N1)C2=C3C=NNC(=O)C4=C3C(=CC(=C4)NC(=O)C(C5CCCCC5)N)N2
O14757,CHEK1,inhibitor,1,0.4364,CN1C=C(C=N1)C2=C3C=NNC(=O)C4=C3C(=CC(=C4)NC(=O)C(C5CCCCC5)N)N2
O15379,HDAC3,inhibitor,1,0.4362,O=C(CCNC([C@H]([H])NC(C2=CC=C(C)C=C2)=O)=O)NC1=CC=CC=C1N
P12004,PCNA,inhibitor,1,0.4359,CC1=C(SC=C1)C(=O)NN=CC2=C(C3=CC=CC=C3C=C2)O
P49841,GSK3B,inhibitor,2,0.4357,CCCC(=O)NC1=NNC2=C1C=CC(=C2)Cl
P52732,KIF11,allosteric regulator,1,0.4356,O=C(CCN)N(CC1)C(C2=CNC3=C2C=CC=C3)C4=C1C5=CC(Cl)=CC=C5N4
O15379,HDAC3,inhibitor,1,0.4352,CC1=CC=C(C(NCCCCCC(NC2=CC=C(F)C=C2N)=O)=O)C=C1
P06493,CDK1,inhibitor,1,0.4351,OC(C=C1)=CC2=C1NC(C3=CN=CC(C4=CC5=C(C=CC(O)=C5)N4)=C3)=C2
P29375,KDM5A,inhibitor,2,0.4348,O=C(N(CC)CCN(C)C)CNCC1=NC=CC(C(N)=O)=C1
P29375,KDM5A,inhibitor,2,0.4348,NC(C1=CC=NC(CNCC(N(CC)CCN(C)C)=O)=C1)=O
P61073,CXCR4,inhibitor,2,0.4344,ClC1=CC2=NC=CC(NC(C)CCCN(CC)CCO)=C2C=C1
O14757,CHEK1,inhibitor,1,0.4341,CC(=NNC1=NCCN1)C2=CC=C(C=C2)NC(=O)C3=CC4=C(N3)C(=CC=C4)[N+](=O)[O-]
P10415,BCL2,inhibitor,1,0.4339,ClC(C=C1)=CC=C1C(C=C2)=CC=C2N3C4=CC=CC=C4C(C(N[C@H](C(NS(C5=CC([N+]([O-])=O)=C(Cl)C=C5)(=O)=O)=O)CC6=CC=CC=C6)=O)=C3
P37231,PPARG,activator,2,0.4338,ClC1=CC=CC(OCCCOC2=CC=C([C@H](CC(O)=O)CO3)C3=C2)=C1
Q00535,CDK5,inhibitor,3,0.4337,O=C(CC1=C(C=CC=C2)C2=CC=C1)NC(N=C3)=CN3C(C4)CC4NC(C5=CC=CC(C)=N5)=O
P10415,BCL2,inhibitor,1,0.4335,CC1=C(CC(N[C@H](C(NS(=O)(C2=CC=CC=C2)=O)=O)CC3=CC=CC=C3)=O)C4=CC(OC)=CC=C4N1C5=CC=C(C6=CC=CC=C6)C=C5.C
O96017,CHEK2,inhibitor,1,0.4335,O=C(NC1=CC=C(/C(C)=N/NC(N)=N)C=C1)C2=CC3=CC=CC([N+]([O-])=O)=C3N2
P52732,KIF11,inhibitor,1,0.4335,FC(F)(F)C1=CC=C(C2=CC=C(NC(N)=S)C=C2)C=C1
P11802,CDK4,inhibitor,1,0.4334,O=C(N(C)C)C1=CC2=C(N=C(NC3=CC=C(C(N4CC5CCC(N5)C4)=O)C=N3)N=C2)N1C(C=C6)=CC=C6C(C)(C)C
Q8IXJ6,SIRT2,inhibitor,1,0.4333,CC(C)(C)C1=CC=C(C=C1)C(=O)NC(=S)NC2=CC=C(C=C2)NC(=O)CCCCN(C)C
Q6RVA0,MDR1,inhibitor,2,0.4333,O=C1C2=CC=CC=C2OC3=C1C=CC=C3
P49841,GSK3B,inhibitor,2,0.4331,C1CC=CC(C1)CC(=O)NC(=O)CN
P23921,RRM1,inhibitor,3,0.4327,CC(=O)N(C(=O)NC)OC(=O)NC
,tubulin,inhibitor,1,0.4326,O=C(/C=C/C1=CC(N)=C(OC)C=C1)C2=C(C=CC=C3)C3=C(OC)C=C2
O15297,PPM1D,inhibitor,1,0.4321,CC(C)(C(=O)O)SC1=CC=C(C=C1)CCN(CCCCC2CCCCC2)C(=O)NC3CCCCC3
O95271,TNKS,inhibitor,1,0.4319,O=C1NC(C2=CC=C(OC(C)C)C=C2)=NC3=C1C=CC=C3
Q96EB6,SIRT1,activator,3,0.4311,O=C(N1CCN(C(C)=O)CC1)C2=C3C(/C(CC3)=C\C4=CC=CC=C4)=NC5=C2C=CC=C5
P16152,CBR1,inhibitor,2,0.4306,C1=CC=C(C=C1)C2=CC(=O)C3=C(O2)C=C(C=C3)O
O14757,CHEK1,inhibitor,1,0.4306,CC(C1=NC2=CC=CC=C2N1)OC(=O)NC3=CC(=C(C=C3)Cl)Cl
P43405,SYK,inhibitor,2,0.4303,COC1=CC=CC=C1CC(CC2=NC3=CC=CC=C3N2)C4=NC5=CC=CC=C5N4
P43405,SYK,inhibitor,2,0.4303,COC1=CC=CC=C1CC(CC(N2)=NC3=C2C=CC=C3)C(N4)=NC5=C4C=CC=C5
P53350,PLK1,inhibitor,1,0.4303,COC1=C(C=C(C=C1)CCNCC2=CC(=C(C=C2)OCC3=CN=C(C=C3)Cl)OC)OC
P53350,PLK1,inhibitor,1,0.4303,COC1=C(C=C(C=C1)CCNCC2=CC(=C(C=C2)OCC3=CN=C(C=C3)Cl)OC)OC.Cl
P53350,PLK1,inhibitor,1,0.4303,ClC1=CC=C(COC2=CC=C(CNCCC3=CC(OC)=C(OC)C=C3)C=C2OC)C=N1
O15392,BIRC5,inhibitor,1,0.4301,CC(C)CC(NC(C(CCCCN)NC(C(NC(C(NC(C(NC(CNC(C(NC(C(NC(C(C(C)C)N)=O)CCSC)=O)CC(C)C)=O)=O)CCC(O)=O)=O)CC1=CC=CC=C1)=O)CC(C)C)=O)=O)C(O)=O
P26358,DNMT1,inhibitor,2,0.4301,CCN(CC)CCNC(=O)C1=CC=C(C=C1)N
P43405,SYK,inhibitor,2,0.4301,O=C(NC1CCN(C2=NC(COC3)=C3C(NC4=CC(OC)=CC(OC)=C4)=N2)C1)C5=CC=C(C(O)=O)C=N5
O14974,PPP1R12A,inhibitor,3,0.43,C1CNCCN(C1)S(=O)(=O)C2=CC=CC3=C2C=CN=C3
Q8IXJ6,SIRT2,inhibitor,1,0.4299,O=C(N[C@H](CCCCNC(C)=S)C(C[C@@H](C)C(N)=O)=O)OCC1=CC=CC=C1
Q96EB6,SIRT1,inhibitor,3,0.4299,O=C(N[C@H](CCCCNC(C)=S)C(C[C@@H](C)C(N)=O)=O)OCC1=CC=CC=C1
P11388,TOP2A,inhibitor,1,0.4299,OC(C(C=C1)=CC=C1NC2=NC=NC3=C2N=CN3)=O
Q8NI77,KIF18A,inhibitor,3,0.4298,O=S(C1=CC=CC=C1)(C2=C([N+]([O-])=O)C=C(F)C=C2)=O
P16152,CBR1,inhibitor,2,0.4297,CC(=CCCC(=CCCC(C)(C=C)O)C)C
P61073,CXCR4,inhibitor,2,0.4297,C1CNCCNCCCN(CCNC1)CCCN2CCCNCCNCCCNCC2
Q07812,BAX,allosteric regulator,3,0.4296,OC(CN1CCNCC1)CN2C3=C(C4=C2C=CC(Br)=C4)C=C(Br)C=C3
O95271,TNKS,inhibitor,1,0.4295,CN(C)CC(=O)NC1=CC2=C(C=C1)NC(=O)C3=CC=CC=C32
P14174,MIF,inhibitor,2,0.4291,CC1=CC=CC=C1C(O2)=CC3=CC=CC=C3C2=O
P11388,TOP2A,inhibitor,1,0.4291,O=C1C2=C(C=CC(C)=C2)OC(N1C3)CC4=C3C5=CC=CC=C5N4
P49841,GSK3B,inhibitor,2,0.4286,CC1=CC2=CC(=CC(=C2C3=C1C(=CC(=O)O3)O)O)O
P43351,RAD52,inhibitor,3,0.4284,O=C(OC)/C(C1=CC=CC=C1)=C/OC2C=C(C)C(O2)=O
P11388,TOP2A,inhibitor,1,0.4284,S=C(NC1=CC=C(CC)C=C1)N/N=C/C2=C(C=CC=C3)C3=NC=C2
Q9NT62,ATG3,inhibitor,2,0.4282,C1=CC(=CN=C1)CNC(=O)C2=CC=C(O2)[N+](=O)[O-]
P05771,PRKCB,inhibitor,1,0.4282,CN1C=C(C2=CC=CC=C21)C3=C(C(=O)NC3=O)C4=CN(C5=CC=CC=C54)C6CCN(CC6)CC7=CC=CC=N7
Q6RVA0,MDR1,inhibitor,2,0.4282,COC(C=C1)=CC=C1C(CCCN2CCN(C/C=C/C3=CC(OC)=C(OC)C(OC)=C3)CC2)C4=CC=C(OC)C=C4
P33527,ABCC1,inhibitor,2,0.428,C1=CC(=CC=C1CCCC(=O)O)N(CCCl)CCCl
P42345,MTOR,inhibitor,2,0.4279,CCN(CC)CCCC(C)NC1=C2C=CC(=CC2=NC=C1)Cl
P42345,MTOR,inhibitor,2,0.4279,ClC1=CC2=C(C=C1)C(NC(C)CCCN(CC)CC)=CC=N2
O75143,Atg13,inhibitor,2,0.4279,CCN(CC)CCCC(C)NC1=C2C=CC(=CC2=NC=C1)Cl
P61073,CXCR4,inhibitor,2,0.4279,ClC1=CC2=NC=CC(NC(C)CCCN(CC)CC)=C2C=C1
Q13535,ATR,inhibitor,2,0.4277,C1CCC(CC1)COC2=NC(=NC(=C2N=O)N)N
P24941,CDK2,inhibitor,1,0.4277,NC1=NC(N)=NC(OCC2CCCCC2)=C1N=O
P10415,BCL2,inhibitor,1,0.4275,ClC(C=C1)=CC=C1C(C=C2)=CC=C2N3C4=CC=CC=C4C(C(N[C@@H](C5=CC=CC=C5)C(NS(C6=CC([N+]([O-])=O)=C(Cl)C=C6)(=O)=O)=O)=O)=C3
P33981,TTK,inhibitor,1,0.4275,CCOC1=CC2=C(NN=C2C3=CC=CC=C3)C=C1
P33981,TTK,inhibitor,1,0.4275,CCOC1=CC=C(NN=C2C3=CC=CC=C3)C2=C1
Q6RVA0,MDR1,inhibitor,2,0.4273,[H][C@]1(C2)[C@](C3[C@H](OP[3H])C[C@@]4(C)C(C3[C@@H]2OC(C5=CC=CC=C5)=O)CC[C@H]4C(C)=O)(C)CCC(C1)=O
Q00535,CDK5,inhibitor,3,0.4272,COC1=CC=C(CC(CC2=CN(C3CC(C(N)=O)C3)C=C2)=O)C=C1
P33527,ABCC1,inhibitor,2,0.4272,CC(C)C(CCCN(C)CCC1=CC(=C(C=C1)OC)OC)(C#N)C2=CC(=C(C=C2)OC)OC
O14757,CHEK1,inhibitor,1,0.427,C1COCCN1C2=NC=NC3=C2NC=N3
O00418,EEF2K,inhibitor,2,0.4269,CN1CC(COC2=CC=CC3=C2C=CC(Br)=C3)C(C4=CC=CC=C4)CC1
Q00535,CDK5,inhibitor,3,0.4269,CC1=CC=CC(NC(N=C2)=NC3=C2CCCC3)=C1
P06493,CDK1,inhibitor,1,0.4264,CN1C(C(N2CCCC2COC)=O)=CC(NC3=NC=C4C(N(C5CC(C6)C6C5)N=C4)=N3)=C1
Q13153,PAK1,inhibitor,3,0.4263,C[C@@H](C1NC(CCN2)C2CC1)NC3NCCC(NC4CC(C5CC5)NN4)N3
P52732,KIF11,inhibitor,1,0.4262,FC(F)(F)C1=CC=C(C2=CC=C(NC(N)=O)C=C2)C=C1
P61073,CXCR4,inhibitor,2,0.4258,NCCNC1=NC(NCCN)=NC(NCCN)=N1
Q00535,CDK5,inhibitor,3,0.4258,O=C(CC1=CC=C(C2=CC=CC=C2)C=C1)NC3=CC(C4CCC4)=NN3
Q6RVA0,MDR1,inhibitor,2,0.4258,[H][C@]12[C@]([C@@]3([H])[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@]4(C)[C@]([C@]3([H])CC2)(O)CC[C@H]4C(OC)=O)(C)CC[C@H](OC(C)=O)C1
P11388,TOP2A,inhibitor,1,0.4257,O=C1C2=C(C=CC(C)=C2)OC(N1C3)CC4=C3C5=CC(OC)=CC=C5N4
P11388,TOP2A,inhibitor,1,0.4256,O=C1C=C2OC3=CC(C(N[C@H](C(O)=O)CCCCN)=O)=CC=C3N=C2C4=C1N=CC=C4
P10415,BCL2,inhibitor,1,0.4253,O=C(N[C@@H](CC1=CNC2=C1C=CC=C2)C(NS(C3=CC=C(C)C=C3)(=O)=O)=O)C4=CN(CC(C=C5)=CC=C5C(C=C6)=CC=C6OC)C7=C4C=CC=C7
Q07817,BCL2L1,inhibitor,1,0.4248,C[N+]1=CC2=C(C=CC(OC[O-])=C2OC[O-])C3=C1C4=CC5=C(C=C4C=C3)OCO5
P04637,TP53,inhibitor,1,0.4247,CC(C)(C)C[C@@H](NC(C(NCCN1CCOCC1)=O)[C@@H]2C3=CC=CC(Br)=C3)[C@]2(C4=C(N5)C=C(Cl)C=C4)C5=O
Q00987,MDM2,inhibitor,1,0.4247,CC(C)(C)C[C@@H](NC(C(NCCN1CCOCC1)=O)[C@@H]2C3=CC=CC(Br)=C3)[C@]2(C4=C(N5)C=C(Cl)C=C4)C5=O
O14757,CHEK1,inhibitor,1,0.4245,NC1=CC=C(NC2=C3C4=C(C(NC4=O)=O)C5C2N=CN5)C3=C1
Q06124,PTPN11,inhibitor,3,0.4244,CCC[C@@H](OC[NH2+]C)CC(CCC1=CC=C(O)C(OCC2=CC(C=CC(O)=C3)=C3C=C2)=C1)=O
P33527,ABCC1,inhibitor,2,0.4244,O=C(C(C=C1C2=CC=C(C(OC)=C2)O)=CC(C1=C3)=CC(OC)=C3O)OC
P49841,GSK3B,inhibitor,2,0.4242,CN1C=C(C2=CC=CC=C21)C3=C(C(=O)NC3=O)C4=C5CN(CCN5C6=CC=CC=C64)C(=S)N
O00418,EEF2K,inhibitor,2,0.4241,O=C(NC1=C(F)C=C(F)C=C1)N(CCC2)CCN2CC3=CC=CC=C3
P04637,TP53,inhibitor,1,0.424,CC(C)(C)C[C@@H](N[C@@H](C(NCC[C@@H](O)CO)=O)[C@@H]1C2=CC=CC(Cl)=C2)[C@]1(C3=C(N4)C=C(Cl)C(F)=C3)C4=O
Q00987,MDM2,inhibitor,1,0.424,CC(C)(C)C[C@@H](N[C@@H](C(NCC[C@@H](O)CO)=O)[C@@H]1C2=CC=CC(Cl)=C2)[C@]1(C3=C(N4)C=C(Cl)C(F)=C3)C4=O
Q00987,MDM2,inhibitor,1,0.424,CC(C)(C)CC1C2(C(C(N1)C(=O)NCCC(CO)O)C3=CC(=CC=C3)Cl)C4=CC(=C(C=C4NC2=O)Cl)F
P36507,MAP2K2,inhibitor,1,0.424,CC1=C(SC=N1)C2=CC=C(C=C2)C(C)NC(=O)C3CC(CN3C(=O)C(C(C)(C)C)NC(=O)CCCCCCCCCCNCCCONC(=O)C4=C(C(=C(C=C4)F)F)NC5=C(C=C(C=C5)I)F)O
P10415,BCL2,inhibitor,1,0.4236,CC1=C(CC(N[C@H](C(NS(=O)(C2=CC=C(Cl)C([N+]([O-])=O)=C2)=O)=O)CC3=CC=CC=C3)=O)C4=CC(OC)=CC=C4N1C5=CC=C(C6=CC=CC=C6)C=C5.C
P61073,CXCR4,inhibitor,2,0.4236,NC(NCC[C@@H]([C@H](N1C(SCC(CCCNC(N)=N)C1=O)CN2CC(C=C3)=C(C4=C3C=CC=C4)Br)C2=O)C)=N
P31749,AKT1,inhibitor,1,0.4235,CNC(C[C@H]1NC[C@@H](NC(C2=CC(C3=C(Cl)C=NN3C)=C(Cl)O2)=O)[C@H](C4=CC(F)=C(F)C=C4)C1)=O
P04637,TP53,inhibitor,1,0.4234,CCN([C@@H](C(NC1(CC2)CCC2(C(O)=O)CC1)=O)[C@@H]3C4=CC=CC(Cl)=C4F)C5(CCCCC5)[C@@]3(C6=CC=C(Cl)C=C6N7)C7=O
Q00987,MDM2,inhibitor,1,0.4234,CCN([C@@H](C(NC1(CC2)CCC2(C(O)=O)CC1)=O)[C@@H]3C4=CC=CC(Cl)=C4F)C5(CCCCC5)[C@@]3(C6=CC=C(Cl)C=C6N7)C7=O
Q00987,MDM2,inhibitor,1,0.4234,CCN1C(C(C2(C13CCCCC3)C4=C(C=C(C=C4)Cl)NC2=O)C5=C(C(=CC=C5)Cl)F)C(=O)NC67CCC(CC6)(CC7)C(=O)O
P04637,TP53,inhibitor,1,0.4233,CC(C)(C)C[C@@H]1[C@@]2(C(C=CC(Cl)=C3)=C3NC2=O)[C@@H](C4=CC(Cl)=CC=C4)[C@H](C(N(C)C)=O)N1
Q00987,MDM2,inhibitor,1,0.4233,CC(C)(C)C[C@@H]1[C@@]2(C(C=CC(Cl)=C3)=C3NC2=O)[C@@H](C4=CC(Cl)=CC=C4)[C@H](C(N(C)C)=O)N1
P31749,AKT1,inhibitor,1,0.4232,O=C(C(N(CC1=C2C=CC=C1CCCCCCCCCCNC[C@H](C3=CC=C(Cl)C=C3)C(N4CCN(C5=C([C@H](C)C[C@H]6O)C6=NC=N5)CC4)=O)C2=O)CC7)NC7=O
P30304,CDC25A,inhibitor,1,0.4231,O=C(CCC1=NC(CCC)=CC(O)=N1)NCCSCC2=CC=CO2
P04637,TP53,inhibitor,1,0.423,O=C(N[C@H]1CO[C@H](C(N)=O)CC1)[C@@H]([C@@H]2C3=CC=NC(Cl)=C3F)NC4(CCC(C)(C)CC4)[C@@]2(C5=CC=C(Cl)C=C5N6)C6=O
Q00987,MDM2,inhibitor,1,0.423,O=C(N[C@H]1CO[C@H](C(N)=O)CC1)[C@@H]([C@@H]2C3=CC=NC(Cl)=C3F)NC4(CCC(C)(C)CC4)[C@@]2(C5=CC=C(Cl)C=C5N6)C6=O
Q00987,MDM2,inhibitor,1,0.423,CC1(CCC2(CC1)C3(C(C(N2)C(=O)NC4CCC(OC4)C(=O)N)C5=C(C(=NC=C5)Cl)F)C6=C(C=C(C=C6)Cl)NC3=O)C
P04637,TP53,inhibitor,1,0.4229,CC(C)(C)C[C@@H](NC(C(N[C@@H]1CC[C@@H](O)CC1)=O)[C@@H]2C3=CC=CC(Cl)=C3F)[C@]2(C4=C(N5)C=C(Cl)C=C4)C5=O
Q00987,MDM2,inhibitor,1,0.4229,CC(C)(C)C[C@@H](NC(C(N[C@@H]1CC[C@@H](O)CC1)=O)[C@@H]2C3=CC=CC(Cl)=C3F)[C@]2(C4=C(N5)C=C(Cl)C=C4)C5=O
Q00987,MDM2,inhibitor,1,0.4229,CC(C)(C)CC1C2(C(C(N1)C(=O)NC3CCC(CC3)O)C4=C(C(=CC=C4)Cl)F)C5=C(C=C(C=C5)Cl)NC2=O
P11388,TOP2A,inhibitor,1,0.4228,S=C(NC1=CC=CC=C1)N/N=C/C2=C3C(C=CC=C3)=NC4=C2C=CC=C4
P27707,DCK,inhibitor,2,0.4224,FC1=CN(C(N=C1N)=O)[C@H]2CC[C@H](NC(C3=CC(C4=CC5=C(C=CC=C5)S4)=CC=N3)=O)C2
,tubulin,activator,1,0.4224,COC1=C(C=C(C=C1)CS(=O)(=O)C=CC2=C(C=C(C=C2OC)OC)OC)N
P33527,ABCC1,inhibitor,2,0.4219,CCC/C=C/C=O
Q00535,CDK5,inhibitor,3,0.4217,O=C(CC1=CC2=C(C=CC=C2)C=C1)NC3=CC(C4CCC4)=NN3
Q00535,CDK5,inhibitor,3,0.4217,C1CC(C1)C2=CC(=NN2)NC(=O)CC3=CC4=CC=CC=C4C=C3
P11802,CDK4,inhibitor,1,0.4216,CC(C)N1CCN(CC1)C2=CN=C(C=C2)NC3=NC=C4C=C5C(=O)NCC6(N5C4=N3)CCCCC6
Q00534,CDK6,inhibitor,1,0.4216,CC(C)N1CCN(CC1)C2=CN=C(C=C2)NC3=NC=C4C=C5C(=O)NCC6(N5C4=N3)CCCCC6
P04637,TP53,inhibitor,1,0.4214,CC(C)(C)C[C@@H](NC(C(N[C@@H]1C[C@@](O)(C)C1)=O)[C@@H]2C3=CC=CC(Cl)=C3F)[C@]2(C4=C(N5)C=C(Cl)C=C4)C5=O
Q00987,MDM2,inhibitor,1,0.4214,CC(C)(C)C[C@@H](NC(C(N[C@@H]1C[C@@](O)(C)C1)=O)[C@@H]2C3=CC=CC(Cl)=C3F)[C@]2(C4=C(N5)C=C(Cl)C=C4)C5=O
Q00987,MDM2,inhibitor,1,0.4214,CC1(CC(C1)NC(=O)C2C(C3(C(N2)CC(C)(C)C)C4=C(C=C(C=C4)Cl)NC3=O)C5=C(C(=CC=C5)Cl)F)O
Q13887,KLF5,inhibitor,2,0.4213,CN(C1CCS(=O)(=O)CC1)C(=O)CNC(=O)C=CC2=CC(=CC=C2)Cl 
O00418,EEF2K,inhibitor,2,0.4213,CCCCCCCCCCCC[N+](C)(C)C1C2=CC=CC=C2C3=CC=CC=C13
O00418,EEF2K,inhibitor,2,0.4213,C[N+](C)(CCCCCCCCCCCC)C1C2=C(C=CC=C2)C3=CC=CC=C31.[Br-]
P37231,PPARG,activator,2,0.4212,C1=CC(=CC=C1C2=COC3=C(C2=O)C=CC(=C3)O)O
P37231,PPARG,activator,2,0.4212,O=C1C(C2=CC=C(O)C=C2)=COC3=CC(O)=CC=C13
P16152,CBR1,inhibitor,2,0.4212,C1=CC(=CC=C1C2=COC3=C(C2=O)C=CC(=C3)O)O
P33527,ABCC1,inhibitor,2,0.4212,C1=CC(=CC=C1C2=COC3=C(C2=O)C=CC(=C3)O)O
Q00987,MDM2,inhibitor,1,0.4211,[H][C@]1(N2CSC1)[C@@H](C3=C(Cl)C=C(Cl)C=C3)[C@H](C(/C=C/C4=C(Cl)C=C(Cl)C=C4)=O)[C@@]2(C5=CC=CC=C5N6)C6=O
P04637,TP53,inhibitor,1,0.4211,[H][C@]1(N2CSC1)[C@@H](C3=C(Cl)C=C(Cl)C=C3)[C@H](C(/C=C/C4=C(Cl)C=C(Cl)C=C4)=O)[C@@]2(C5=CC=CC=C5N6)C6=O
P67870,CSNK2B,inhibitor,2,0.4211,CC1=CC(=CC(=C1CC(C(=O)NC2CC3=CC=CC=C3CN(C2=O)CC4=NC5=CC=CC=C5N4)N)C)O
P06493,CDK1,inhibitor,1,0.4209,C12=CC=CC=C1C(C3=NC=C(C4=CNC5=C4C=CC=C5)N=C3)=CN2
,tubulin,activator,1,0.4209,COC1=C(C=C(C=C1)NS(=O)(=O)C2=CC(=C(C(=C2)OC)OC)OC)O
P04637,TP53,inhibitor,1,0.4205,CC(C)(C)C[C@@H](NC(C(NCCN1CCOCC1)=O)[C@@H]2C3=CC=CC(Cl)=C3F)[C@]2(C4=C(N5)C=C(Cl)C=C4)C5=O
Q00987,MDM2,inhibitor,1,0.4205,CC(C)(C)C[C@@H](NC(C(NCCN1CCOCC1)=O)[C@@H]2C3=CC=CC(Cl)=C3F)[C@]2(C4=C(N5)C=C(Cl)C=C4)C5=O
Q00987,MDM2,inhibitor,1,0.4205,CC(C)(C)CC1C2(C(C(N1)C(=O)NCCN3CCOCC3)C4=C(C(=CC=C4)Cl)F)C5=C(C=C(C=C5)Cl)NC2=O
Q00535,CDK5,inhibitor,3,0.4205,NC1=NC=NC2=C1C3=C(N2)C=CC=C3
P49137,MAPKAPK2,inhibitor,2,0.4205,O=C1NCCC2=C1C3=CC=C4C=NC(/C=C/C5=CC=C(CN6CCOCC6)C=C5)=CC4=C3N2
P31350,RRM2,inhibitor,1,0.4205,C1=CC(=C(C=C1C(=O)NO)O)O
P49840,GSK3A,inhibitor,2,0.4204,C1CCN(CC1)C(=O)N2CCN3C=C(C4=CC(=CC(=C43)C2)F)C5=C(C(=O)NC5=O)C6=CN=C7N6C=CC=C7
P49841,GSK3B,inhibitor,2,0.4204,C1CCN(CC1)C(=O)N2CCN3C=C(C4=CC(=CC(=C43)C2)F)C5=C(C(=O)NC5=O)C6=CN=C7N6C=CC=C7
P04637,TP53,inhibitor,1,0.4201,CC(C)(C)C[C@H]1[C@]2(C(SC(Cl)=C3)=C3NC2=O)[C@@H](C4=C(F)C(Cl)=CC=C4)[C@H](C(NC5=C(OC)C=C(C(N)=O)C=C5)=O)N1
Q00987,MDM2,inhibitor,1,0.4201,CC(C)(C)C[C@H]1[C@]2(C(SC(Cl)=C3)=C3NC2=O)[C@@H](C4=C(F)C(Cl)=CC=C4)[C@H](C(NC5=C(OC)C=C(C(N)=O)C=C5)=O)N1
Q00987,MDM2,inhibitor,1,0.4201,O=C1NC2=C(SC(Cl)=C2)[C@]13[C@H](CC(C)(C)C)N[C@@H](C(NC4=C(OC)C=C(C(N)=O)C=C4)=O)[C@@H]3C5=C(F)C(Cl)=CC=C5
P14174,MIF,inhibitor,2,0.4201,O=C(OC)CC1ON=C(C2=CC=C(O)C(F)=C2)C1
P11802,CDK4,inhibitor,1,0.42,O=C(NC1)C2=CC3=C(N2C41CCCC4)N=C(NC5=CC=C(N6CCN(C(C)C)CC6)C=N5)N=C3
Q00534,CDK6,inhibitor,1,0.42,O=C(NC1)C2=CC3=C(N2C41CCCC4)N=C(NC5=CC=C(N6CCN(C(C)C)CC6)C=N5)N=C3
Q09472,EP300,inhibitor,1,0.42,O=C1N([C@@]23SS[C@]1(C([H])([H])O[H])N(C([H])([H])[H])C2=O)[C@@]4([H])N([H])C5=C([H])C([H])=C([H])C([H])=C5[C@@]4(C3([H])[H])N6C7=C([H])C([H])=C([H])C([H])=C7C(C([H])([H])[C@@]8(N(C([H])([H])[H])C9=O)SS[C@@]9(C([H])([H])O[H])N(C([H])([H])[H])C8=O)=C6[H]
P06730,EIF4E,inhibitor,1,0.4197,CC1CC2(C(C3C(O2)CC4C3(CC(C5C4CCC6C5(CCC(C6)O)C)O)C)(C)O)OC1(C)C
,tubulin,activator,1,0.4195,COC1=CC(=CC(=C1OC)OC)C=CC2=CC=C(C=C2)N3CCNC3=O
P11388,TOP2A,inhibitor,1,0.4195,CC1=C2C=CN=CC2=C(C3=C1NC4=CC=CC=C43)C
P61073,CXCR4,inhibitor,2,0.4193,C1CC2C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N2C1)CCCCN)CCCCN)CCCNC(=O)N)CC3=CC=C(C=C3)O)NC(=O)C(CC4=CC5=CC=CC=C5C=C4)NC(=O)C(CCCNC(=N)N)NC(=O)C(CCCNC(=N)N)N)C(=O)NC(CCCNC(=N)N)C(=O)N)CCCNC(=O)N)CCCNC(=N)N)CC6=CC=C(C=C6)O
P61073,CXCR4,inhibitor,2,0.419,O=C(C1=CC=CC=C1)N2C[C@H](NCC2)CN(CCCCN)[C@H]3CCCC4=CC=CN=C43
P06730,EIF4E,inhibitor,1,0.419,C[N+]1=C2C(=C3C=CC4=C(C3=C1)OCO4)C=CC5=CC6=C(C=C52)OCO6
P33981,TTK,inhibitor,1,0.4189,C1CC1C(C2=CC=CC=N2)NC(=O)C3=CC4=C(C=C3)NN=C4C5=CC=C(C=C5)N6C7CCC6CC(C7)O
P33981,TTK,inhibitor,1,0.4189,C1C[C@H]2CC(C[C@@H]1N2C3=CC=C(C=C3)C4=NNC5=C4C=C(C=C5)C(=O)N[C@@H](C6CC6)C7=CC=CC=N7)O
Q09472,EP300,inhibitor,1,0.4187,O=C1C(O)(NC(C2=CC=CC=N2)=O)C(C3=CC=CC=C31)=O
P04637,TP53,inhibitor,1,0.4185,CC(C)(C)C[C@H]1[C@]2(C(C=CC(Cl)=C3)=C3NC2=O)[C@@H](C4=C(F)C(Cl)=CC=C4)[C@H](C(NC5=C(OC)C=C(C(N)=O)C=C5)=O)N1
